gastLabel,episodeLabel,date,anzahl
Lars Klingbeil,Markus Lanz 08.02.2022,2022-02-08T00:00:00Z,20
Lars Klingbeil,Markus Lanz 06.04.2022,2022-04-06T00:00:00Z,20
Lars Klingbeil,Markus Lanz 17.05.2022,2022-05-17T00:00:00Z,20
Stephan Weil,Markus Lanz 21.06.2022,2022-06-21T00:00:00Z,20
Stephan Weil,Markus Lanz 12.10.2022,2022-10-12T00:00:00Z,20
Lars Klingbeil,Markus Lanz 13.10.2022,2022-10-13T00:00:00Z,20
Stephan Weil,Markus Lanz 24.11.2022,2022-11-24T00:00:00Z,20
Lars Klingbeil,Markus Lanz 13.12.2022,2022-12-13T00:00:00Z,20
Stephan Weil,Markus Lanz 20.04.2023,2023-04-20T00:00:00Z,20
Lars Klingbeil,Markus Lanz 24.05.2023,2023-05-24T00:00:00Z,20
Lars Klingbeil,Markus Lanz 22.08.2023,2023-08-22T00:00:00Z,20
Stephan Weil,Markus Lanz 18.01.2024,2024-01-18T00:00:00Z,20
Lars Klingbeil,Markus Lanz 23.01.2024,2024-01-23T00:00:00Z,20
Stephan Weil,Markus Lanz 09.05.2024,2024-05-09T00:00:00Z,20
Lars Klingbeil,Markus Lanz 17.09.2024,2024-09-17T00:00:00Z,20
Stephan Weil,Markus Lanz 30.10.2024,2024-10-30T00:00:00Z,20
Lars Klingbeil,Markus Lanz 05.12.2024,2024-12-05T00:00:00Z,20
