itemLabel,partyLabel,date
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2013-07-24T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2014-05-07T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2013-07-24T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2014-05-07T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2013-07-24T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2014-05-07T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2013-07-24T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2014-05-07T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2013-07-24T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2014-05-07T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2016-07-20T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2017-07-06T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Thilo Mischke,Sozialdemokratische Partei Deutschlands,2019-11-27T00:00:00Z
Martin Lindner,Freie Demokratische Partei,2013-01-30T00:00:00Z
Tobias Huch,Freie Demokratische Partei,2011-03-02T00:00:00Z
Tony Blair,Labour Party,2010-11-04T00:00:00Z
Udo Vetter,Piratenpartei Deutschland,2009-06-17T00:00:00Z
Tony Marshall,Christlich Demokratische Union,2010-08-19T00:00:00Z
Martin Patzelt,Christlich Demokratische Union,2015-07-16T00:00:00Z
Martin Lohmann,Christlich Demokratische Union,2013-02-05T00:00:00Z
Roswitha Müller-Piepenkötter,Christlich Demokratische Union,2011-05-31T00:00:00Z
Martin Neumeyer,Christlich-Soziale Union in Bayern,2015-09-02T00:00:00Z
Martin Dulig,Sozialdemokratische Partei Deutschlands,2019-11-13T00:00:00Z
Rudolf Dressler,Sozialdemokratische Partei Deutschlands,2010-03-02T00:00:00Z
Martin Hikel,Sozialdemokratische Partei Deutschlands,2018-12-19T00:00:00Z
Martin Huber,FDP.Die Liberalen,2023-04-06T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-03-12T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-05-28T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-09-19T00:00:00Z
Martin Huber,FDP.Die Liberalen,2023-04-06T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-03-12T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-05-28T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-09-19T00:00:00Z
Martin Huber,FDP.Die Liberalen,2023-04-06T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-03-12T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-05-28T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-09-19T00:00:00Z
Martin Huber,FDP.Die Liberalen,2023-04-06T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-03-12T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-05-28T00:00:00Z
Martin Huber,FDP.Die Liberalen,2024-09-19T00:00:00Z
Winfried Kretschmann,Kommunistischer Bund Westdeutschland,2023-06-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2009-07-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2009-08-19T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2009-07-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2009-08-19T00:00:00Z
Micaela Schäfer,Christlich Demokratische Union,2014-06-18T00:00:00Z
Michael Glos,Christlich-Soziale Union in Bayern,2013-07-31T00:00:00Z
Michael Kellner,Bündnis 90/Die Grünen,2021-09-01T00:00:00Z
Michael Kellner,Bündnis 90/Die Grünen,2021-10-28T00:00:00Z
Michael Kellner,Bündnis 90/Die Grünen,2021-09-01T00:00:00Z
Michael Kellner,Bündnis 90/Die Grünen,2021-10-28T00:00:00Z
Merle Spellerberg,Bündnis 90/Die Grünen,2024-12-12T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-06-10T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-07-17T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-16T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-23T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2010-03-04T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-06-10T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-07-17T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-16T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-23T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2010-03-04T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-06-10T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-07-17T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-16T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-23T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2010-03-04T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-06-10T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-07-17T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-16T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-23T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2010-03-04T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-06-10T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2008-07-17T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-16T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2009-07-23T00:00:00Z
Michael Opoczynski,Sozialdemokratische Partei Deutschlands,2010-03-04T00:00:00Z
Michael Roth,Sozialdemokratische Partei Deutschlands,2009-07-14T00:00:00Z
Michael Roth,Sozialdemokratische Partei Deutschlands,2009-10-22T00:00:00Z
Michael Roth,Sozialdemokratische Partei Deutschlands,2009-07-14T00:00:00Z
Michael Roth,Sozialdemokratische Partei Deutschlands,2009-10-22T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-05-20T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2021-09-02T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2022-05-11T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-04-05T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2023-10-03T00:00:00Z
Marco Buschmann,Freie Demokratische Partei,2024-11-14T00:00:00Z
Manfred Stolpe,Sozialdemokratische Partei Deutschlands,2010-03-17T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2012-07-19T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2013-12-05T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2020-10-01T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2012-07-19T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2013-12-05T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2020-10-01T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2012-07-19T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2013-12-05T00:00:00Z
Manuela Schwesig,Sozialdemokratische Partei Deutschlands,2020-10-01T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2024-09-04T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2022-11-29T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2023-12-07T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2024-02-06T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2024-09-04T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2022-11-29T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2023-12-07T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2024-02-06T00:00:00Z
Tino Chrupalla,Alternative für Deutschland,2024-09-04T00:00:00Z
Mike Mohring,Christlich Demokratische Union,2020-02-19T00:00:00Z
Mike Mohring,Christlich Demokratische Union,2021-04-21T00:00:00Z
Mike Mohring,Christlich Demokratische Union,2020-02-19T00:00:00Z
Mike Mohring,Christlich Demokratische Union,2021-04-21T00:00:00Z
Mike Mohring,Neues Forum,2020-02-19T00:00:00Z
Mike Mohring,Neues Forum,2021-04-21T00:00:00Z
Mike Mohring,Neues Forum,2020-02-19T00:00:00Z
Mike Mohring,Neues Forum,2021-04-21T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-04-15T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-11-09T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2012-07-10T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2013-09-19T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-04-15T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-11-09T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2012-07-10T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2013-09-19T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-04-15T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-11-09T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2012-07-10T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2013-09-19T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-04-15T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2010-11-09T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2012-07-10T00:00:00Z
Michel Friedman,Christlich Demokratische Union,2013-09-19T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2017-02-14T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2011-02-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-01-10T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-02-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-04-25T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2012-05-22T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-01-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-06-26T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-09-12T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2013-11-28T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-02-18T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2014-05-27T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-02-17T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-05-13T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2015-06-23T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-02-02T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-06-09T00:00:00Z
Michael Spreng,Christlich Demokratische Union,2016-08-30T00:00:00Z
