ID,Datum,Talkshow,Name_voll_raw,Name,Funktion,Beschreibung,Partei,Summe,Gruppe
markus-lanz_1033-folge-1033-1121440,2017-09-06,Markus Lanz,Jan Vogler,Jan Vogler,Gast,Cellist,keine Partei,0,keine
markus-lanz_1034-folge-1034-1121441,2017-09-07,Markus Lanz,Jörg Schleyer,Jörg Schleyer,Gast,Sohn von Hanns Martin Schleyer,keine Partei,0,Interessenvertretung
markus-lanz_1035-folge-1035-1123130,2017-09-12,Markus Lanz,Christel Paweski,Christel Paweski,Gast,Rentnerin,keine Partei,0,keine
markus-lanz_1036-folge-1036-1123131,2017-09-13,Markus Lanz,Thomas Strunz,Thomas Strunz,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1036-folge-1036-1123131,2017-09-13,Markus Lanz,Emma Smirnowa,Emma Smirnowa,Gast,ehem. Frau von Wladimir Smirnow,keine Partei,0,keine
markus-lanz_1036-folge-1036-1123131,2017-09-13,Markus Lanz,Matthias Behr,Matthias Behr,Gast,Ex-Florettfechter,keine Partei,0,keine
markus-lanz_1037-folge-1037-1123132,2017-09-14,Markus Lanz,Dieter Fox,Dieter Fox,Gast,ehemaliger GSG9-Beamter,keine Partei,0,keine
markus-lanz_1038-folge-1038-1125183,2017-09-19,Markus Lanz,Alexander Jorde,Alexander Jorde,Gast,Auszubildender,keine Partei,0,Interessenvertretung
markus-lanz_1043-folge-1043-1129455,2017-09-28,Markus Lanz,Markus Wasmeier,Markus Wasmeier,Gast,Ex-Skirennläufer,keine Partei,0,Interessenvertretung
markus-lanz_1044-folge-1044-1132262,2017-10-03,Markus Lanz,Max Rinneberg,Max Rinneberg,Gast,verlor er nach einem Unfall sein Gedächtnis,keine Partei,0,keine
markus-lanz_1047-folge-1047-1133322,2017-10-11,Markus Lanz,Claudia Darga,Claudia Darga,Gast,Karpfenanglerin,keine Partei,0,keine
markus-lanz_1048-folge-1048-1133323,2017-10-12,Markus Lanz,Diana Müll,Diana Müll,Gast,„Landshut-Überlebende“,keine Partei,0,keine
markus-lanz_1048-folge-1048-1133323,2017-10-12,Markus Lanz,Thomas Middelhoff,Thomas Middelhoff,Gast,Ex-Manager,keine Partei,0,Interessenvertretung
markus-lanz_1048-folge-1048-1133323,2017-10-12,Markus Lanz,Birgitt Röhll,Birgitt Röhll,Gast,„Landshut-Überlebende“,keine Partei,0,keine
markus-lanz_1048-folge-1048-1133323,2017-10-12,Markus Lanz,Stephan Röhll,Stephan Röhll,Gast,„Landshut-Überlebender“,keine Partei,0,keine
markus-lanz_1050-folge-1050-1134868,2017-10-18,Markus Lanz,Michael Rummenigge,Michael Rummenigge,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1052-folge-1052-1137854,2017-10-24,Markus Lanz,Patrick Lange,Patrick Lange,Gast,Triathlet,keine Partei,0,Interessenvertretung
markus-lanz_1052-folge-1052-1137854,2017-10-24,Markus Lanz,Nico Rosberg,Nico Rosberg,Gast,Ex-Rennfahrer,keine Partei,0,Interessenvertretung
markus-lanz_1053-folge-1053-1137855,2017-10-25,Markus Lanz,Wolfgang Hambüchen,Wolfgang Hambüchen,Gast,Turntrainer,keine Partei,0,keine
markus-lanz_1054-folge-1054-1137856,2017-10-26,Markus Lanz,Franziska van Almsick,Franziska van Almsick,Gast,Ex-Schwimmerin,keine Partei,0,keine
markus-lanz_1054-folge-1054-1137856,2017-10-26,Markus Lanz,Dieter Falk,Dieter Falk,Gast,Produzent,keine Partei,0,keine
markus-lanz_1055-folge-1055-1139496,2017-11-01,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,Ex-Fußballtrainer,keine Partei,0,Interessenvertretung
markus-lanz_1055-folge-1055-1139496,2017-11-01,Markus Lanz,Bernhard Heitz,Bernhard Heitz,Gast,ehemaliger Pilot,keine Partei,0,keine
markus-lanz_1057-folge-1057-1141000,2017-11-07,Markus Lanz,Christian Rappe,Christian Rappe,Gast,über seinen Sohn,keine Partei,0,keine
markus-lanz_1058-folge-1058-1141001,2017-11-08,Markus Lanz,Robert Treutel,Robert Treutel,Gast,Komiker,keine Partei,0,keine
markus-lanz_1059-folge-1059-1142275,2017-11-15,Markus Lanz,Jutta Scheffzek,Jutta Scheffzek,Gast,über ihren Vater,keine Partei,0,keine
markus-lanz_1060-folge-1060-1142276,2017-11-16,Markus Lanz,Hans Jürgen Fischer,Hans Jürgen Fischer,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1060-folge-1060-1142276,2017-11-16,Markus Lanz,Angelika,Angelika Fischer,Gast,keine,keine Partei,0,keine
markus-lanz_1061-folge-1061-1143818,2017-11-21,Markus Lanz,Stefan Weiller,Stefan Weiller,Gast,Diplom-Sozialpädagoge,keine Partei,0,keine
markus-lanz_1063-folge-1063-1143820,2017-11-23,Markus Lanz,Hanni Lévy,Hanni Lévy,Gast,keine,keine Partei,0,keine
markus-lanz_1064-folge-1064-1146320,2017-11-28,Markus Lanz,Sylke Hoß,Sylke Hoß,Gast,Altenpflegerin,keine Partei,0,keine
markus-lanz_1065-folge-1065-1146321,2017-11-29,Markus Lanz,Erika Simon,Erika Simon,Gast,Rentnerin,keine Partei,0,keine
markus-lanz_1066-folge-1066-1146322,2017-11-30,Markus Lanz,Thomas,Thomas Huber,Gast,Bergsteiger,keine Partei,0,Interessenvertretung
markus-lanz_1066-folge-1066-1146322,2017-11-30,Markus Lanz,Jörg Schleyer,Jörg Schleyer,Gast,über seinen Vater,keine Partei,0,Interessenvertretung
markus-lanz_1066-folge-1066-1146322,2017-11-30,Markus Lanz,Alexander Huber,Alexander Huber,Gast,Bergsteiger,keine Partei,0,keine
markus-lanz_1068-folge-1068-1147741,2017-12-06,Markus Lanz,Jamie Oliver,Jamie Oliver,Gast,Koch,keine Partei,0,keine
markus-lanz_1069-folge-1069-1147742,2017-12-07,Markus Lanz,Edzard Reuter,Edzard Reuter,Gast,ehemaliger Manager,keine Partei,0,Interessenvertretung
markus-lanz_1070-folge-1070-1150422,2017-12-12,Markus Lanz,Dr. Darius Tabatabai,Darius Tabatabai,Gast,Psychiater,keine Partei,0,keine
markus-lanz_1071-folge-1071-1150423,2017-12-13,Markus Lanz,Daniel Meyer,Daniel Meyer,Gast,keine,keine Partei,0,keine
markus-lanz_1074-folge-1074-1157533,2018-01-10,Markus Lanz,Philipp Baumann,Philipp Baumann,Gast,Feuerwehrbeamter,keine Partei,0,keine
markus-lanz_1075-folge-1075-1157534,2018-01-11,Markus Lanz,Ole Plogstedt,Ole Plogstedt,Gast,Koch,keine Partei,0,keine
markus-lanz_1075-folge-1075-1157534,2018-01-11,Markus Lanz,Barbara Sennholz-Weinhardt,Barbara Sennholz-Weinhardt,Gast,Referentin,keine Partei,0,keine
markus-lanz_1076-folge-1076-1160746,2018-01-16,Markus Lanz,Nicola Gross,Nicola Gross,Gast,Mutter von drei Söhnen,keine Partei,0,keine
markus-lanz_1077-folge-1077-1160747,2018-01-18,Markus Lanz,Andrea Hniopek,Andrea Hniopek,Gast,Caritas-Mitarbeiterin,keine Partei,0,Interessenvertretung
markus-lanz_1078-folge-1078-1161894,2018-01-23,Markus Lanz,Sven Kueenle,Sven Kueenle,Gast,Freeski-Profi,keine Partei,0,keine
markus-lanz_1079-folge-1079-1161895,2018-01-24,Markus Lanz,Eva Szepesi,Eva Szepesi,Gast,Holocaust-Überlebende,keine Partei,0,Interessenvertretung
markus-lanz_1081-folge-1081-1162886,2018-01-30,Markus Lanz,Arun Gandhi,Arun Gandhi,Gast,Enkel von Mahatma Gandhi,keine Partei,0,keine
markus-lanz_1082-folge-1082-1162887,2018-01-31,Markus Lanz,Laura Schwengber,Laura Schwengber,Gast,Gebärdendolmetscherin,keine Partei,0,Interessenvertretung
markus-lanz_1083-folge-1083-1162888,2018-02-01,Markus Lanz,Christiane Piontek,Christiane Piontek,Gast,Heilerziehungspflegerin,keine Partei,0,keine
markus-lanz_1083-folge-1083-1162888,2018-02-01,Markus Lanz,Prof. Günther Schuh,Günther Schuh,Gast,Ingenieur,keine Partei,0,keine
markus-lanz_1084-folge-1084-1164813,2018-02-06,Markus Lanz,Tala Mohajeri,Tala Mohajeri,Gast,Heilpraktikerin,keine Partei,0,keine
markus-lanz_1085-folge-1085-1164814,2018-02-07,Markus Lanz,Alexander Jorde,Alexander Jorde,Gast,Pflege-Azubi,keine Partei,0,Interessenvertretung
markus-lanz_1086-folge-1086-1164815,2018-02-08,Markus Lanz,Timo Ameruoso,Timo Ameruoso,Gast,Pferdemediator,keine Partei,0,keine
markus-lanz_1087-folge-1087-1165326,2018-02-13,Markus Lanz,Ramazan Demir,Ramazan Demir,Gast,Gefängnisseelsorger,keine Partei,0,keine
markus-lanz_1087-folge-1087-1165326,2018-02-13,Markus Lanz,Ute Winkler-Stumpf,Ute Winkler-Stumpf,Gast,ehemalige Lehrerin,keine Partei,0,keine
markus-lanz_1089-folge-1089-1165328,2018-02-15,Markus Lanz,Dietmar „Didi“ Hamann,Dietmar Hamann,Gast,ehemaliger Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1089-folge-1089-1165328,2018-02-15,Markus Lanz,Adrian Tempany,Adrian Tempany,Gast,Überlebender der „Hillsborough-Katastrophe“,keine Partei,0,keine
markus-lanz_1093-folge-1093-1171707,2018-02-28,Markus Lanz,Natalie Geisenberger,Natalie Geisenberger,Gast,Rennrodlerin,keine Partei,0,Interessenvertretung
markus-lanz_1094-folge-1094-1171708,2018-03-01,Markus Lanz,Edzard Reuter,Edzard Reuter,Gast,Ex-Automobilmanager,keine Partei,0,Interessenvertretung
markus-lanz_1095-folge-1095-1174083,2018-03-06,Markus Lanz,Alberto Tomba,Alberto Tomba,Gast,ehemaliger Ski-Profi,keine Partei,0,keine
markus-lanz_1097-folge-1097-1174085,2018-03-08,Markus Lanz,Stefanie Brachtel,Stefanie Brachtel,Gast,Kellnerin,keine Partei,0,keine
markus-lanz_1097-folge-1097-1174085,2018-03-08,Markus Lanz,Fabian Kahl,Fabian Kahl,Gast,Antiquitätenhändler,keine Partei,0,keine
markus-lanz_1097-folge-1097-1174085,2018-03-08,Markus Lanz,Moritz Fürste,Moritz Fürste,Gast,Hockeyspieler,keine Partei,0,Interessenvertretung
markus-lanz_1099-folge-1099-1176332,2018-03-14,Markus Lanz,Marco Sturm,Marco Sturm,Gast,Eishockeytrainer,keine Partei,0,keine
markus-lanz_1099-folge-1099-1176332,2018-03-14,Markus Lanz,Axel Schulz,Axel Schulz,Gast,Ex-Boxer,keine Partei,0,Interessenvertretung
markus-lanz_1102-folge-1102-1177994,2018-03-21,Markus Lanz,Mayte Garcia,Mayte Garcia,Gast,Ex-Frau von „Prince“,keine Partei,0,keine
markus-lanz_1103-folge-1103-1177995,2018-03-22,Markus Lanz,Hans Kammerlander,Hans Kammerlander,Gast,Extrembergsteiger,keine Partei,0,Interessenvertretung
markus-lanz_1106-folge-1106-1181309,2018-04-03,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,ehemaliger Fußballtrainer,keine Partei,0,Interessenvertretung
markus-lanz_1106-folge-1106-1181309,2018-04-03,Markus Lanz,Ingrid Freimuth,Ingrid Freimuth,Gast,ehemalige Lehrerin,keine Partei,0,Interessenvertretung
markus-lanz_1106-folge-1106-1181309,2018-04-03,Markus Lanz,Dennis Aogo,Dennis Aogo,Gast,Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1106-folge-1106-1181309,2018-04-03,Markus Lanz,Knut Reinhardt,Knut Reinhardt,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1108-folge-1108-1181311,2018-04-05,Markus Lanz,Thomas Middelhoff,Thomas Middelhoff,Gast,ehemaliger Manager,keine Partei,0,Interessenvertretung
markus-lanz_1109-folge-1109-1183804,2018-04-10,Markus Lanz,Till Mette,Till Mette,Gast,Karikaturist,keine Partei,0,keine
markus-lanz_1110-folge-1110-1183805,2018-04-11,Markus Lanz,Tim Lobinger,Tim Lobinger,Gast,Ex-Stabhochspringer,keine Partei,0,Interessenvertretung
markus-lanz_1111-folge-1111-1183806,2018-04-12,Markus Lanz,Jack Barsky,Jack Barsky,Gast,ehemaliger Spion,keine Partei,0,keine
markus-lanz_1112-folge-1112-1185105,2018-04-18,Markus Lanz,Hansjörg Auer,Hansjörg Auer,Gast,Extrembergsteiger,keine Partei,0,keine
markus-lanz_1112-folge-1112-1185105,2018-04-18,Markus Lanz,Nico Patschinski,Nico Patschinski,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1116-folge-1116-1187242,2018-04-26,Markus Lanz,Karl-Heinz Zacher,Karl-Heinz Zacher,Gast,seine Frau verstarb an ALS,keine Partei,0,keine
markus-lanz_1116-folge-1116-1187242,2018-04-26,Markus Lanz,Helena Zacher,Helena Zacher,Gast,ihre Mutter verstarb an ALS,keine Partei,0,keine
markus-lanz_1117-folge-1117-1188966,2018-05-01,Markus Lanz,Bianca Illgner,Bianca Illgner,Gast,Managerin,keine Partei,0,keine
markus-lanz_1117-folge-1117-1188966,2018-05-01,Markus Lanz,Bodo Illgner,Bodo Illgner,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1119-folge-1119-1188968,2018-05-03,Markus Lanz,Carl Campeau,Carl Campeau,Gast,UN-Mitarbeiter,keine Partei,0,keine
markus-lanz_1122-folge-1122-1191320,2018-05-10,Markus Lanz,Laura Schwengber,Laura Schwengber,Gast,Dolmetscherin,keine Partei,0,Interessenvertretung
markus-lanz_1123-folge-1123-1192840,2018-05-15,Markus Lanz,Axel Gomille,Axel Gomille,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1125-folge-1125-1192842,2018-05-17,Markus Lanz,Manfred Levy,Manfred Levy,Gast,Lehrer,keine Partei,0,keine
markus-lanz_1125-folge-1125-1192842,2018-05-17,Markus Lanz,Jan Frodeno,Jan Frodeno,Gast,Triathlet,keine Partei,0,Interessenvertretung
markus-lanz_1126-folge-1126-1194265,2018-05-22,Markus Lanz,Per Mertesacker,Per Mertesacker,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1127-folge-1127-1194266,2018-05-23,Markus Lanz,Robert Schmittner,Robert Schmittner,Gast,Höhlentaucher,keine Partei,0,keine
markus-lanz_1129-folge-1129-1198104,2018-05-29,Markus Lanz,Aya Jaff,Aya Jaff,Gast,Programmiererin,keine Partei,0,keine
markus-lanz_1129-folge-1129-1198104,2018-05-29,Markus Lanz,René Adler,René Adler,Gast,Fußballtorwart,keine Partei,0,keine
markus-lanz_1129-folge-1129-1198104,2018-05-29,Markus Lanz,Dietmar Hamann,Dietmar Hamann,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1130-folge-1130-1198105,2018-05-30,Markus Lanz,Rötger „Brösel“ Feldmann,Rötger Brösel Feldmann,Gast,Comiczeichner,keine Partei,0,keine
markus-lanz_1132-folge-1132-1199024,2018-06-05,Markus Lanz,Dr. Nahlah Saimeh,Nahlah Saimeh,Gast,Psychiaterin,keine Partei,0,Wissenschaft
markus-lanz_1136-folge-1136-1203210,2018-06-19,Markus Lanz,Dennis Aogo,Dennis Aogo,Gast,Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1136-folge-1136-1203210,2018-06-19,Markus Lanz,Patrick Wasserziehr,Patrick Wasserziehr,Gast,Kommentator,keine Partei,0,keine
markus-lanz_1136-folge-1136-1203210,2018-06-19,Markus Lanz,Denise Schindler,Denise Schindler,Gast,Radsportlerin,keine Partei,0,keine
markus-lanz_1138-folge-1138-1203212,2018-06-21,Markus Lanz,Lena Wendt,Lena Wendt,Gast,keine,keine Partei,0,keine
markus-lanz_1138-folge-1138-1203212,2018-06-21,Markus Lanz,Ulrich Stirnat,Ulrich Stirnat,Gast,Abenteurer,keine Partei,0,keine
markus-lanz_1139-folge-1139-1204470,2018-06-26,Markus Lanz,Toni Schumacher,Toni Schumacher,Gast,Ex-Nationaltorwart,keine Partei,0,Interessenvertretung
markus-lanz_1139-folge-1139-1204470,2018-06-26,Markus Lanz,Mario Basler,Mario Basler,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1140-folge-1140-1204471,2018-06-27,Markus Lanz,Patrick Owomoyela,Patrick Owomoyela,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1140-folge-1140-1204471,2018-06-27,Markus Lanz,Jana Ina Zarrella,Jana Ina Zarrella,Gast,Model,keine Partei,0,keine
markus-lanz_1141-folge-1141-1204472,2018-06-28,Markus Lanz,Roman Neustädter,Roman Neustädter,Gast,Fußballprofi,keine Partei,0,keine
markus-lanz_1141-folge-1141-1204472,2018-06-28,Markus Lanz,Sandra Hanke,Sandra Hanke,Gast,rund 13 Jahre hat im Regenwald gelebt,keine Partei,0,keine
markus-lanz_1141-folge-1141-1204472,2018-06-28,Markus Lanz,Dieter Schonlau,Dieter Schonlau,Gast,rund 13 Jahre hat im Regenwald gelebt,keine Partei,0,keine
markus-lanz_1142-folge-1142-1205553,2018-07-03,Markus Lanz,Sepp Maier,Sepp Maier,Gast,Ex-Torhüter,keine Partei,0,Interessenvertretung
markus-lanz_1143-folge-1143-1205554,2018-07-04,Markus Lanz,Raphael Fellmer,Raphael Fellmer,Gast,Gründer,keine Partei,0,keine
markus-lanz_1144-folge-1144-1205555,2018-07-05,Markus Lanz,Franz Keller,Franz Keller,Gast,Koch und Landwirt,keine Partei,0,keine
markus-lanz_1145-folge-1145-1206947,2018-07-10,Markus Lanz,Hans-Joachim Watzke,Hans-Joachim Watzke,Gast,Geschäftsführer,keine Partei,0,Interessenvertretung
markus-lanz_1146-folge-1146-1206948,2018-07-11,Markus Lanz,Dr. Wolfram Eilenberger,Wolfram Eilenberger,Gast,Philosoph,keine Partei,0,Medien
markus-lanz_1146-folge-1146-1206948,2018-07-11,Markus Lanz,Helmut Kremers,Helmut Kremers,Gast,Ex-Profis,keine Partei,0,keine
markus-lanz_1146-folge-1146-1206948,2018-07-11,Markus Lanz,Erwin,Erwin Kremers,Gast,Ex-Profi Fußball,keine Partei,0,keine
markus-lanz_1147-folge-1147-1206949,2018-07-12,Markus Lanz,Thorben Schmitt,Thorben Schmitt,Gast,keine,keine Partei,0,keine
markus-lanz_1147-folge-1147-1206949,2018-07-12,Markus Lanz,Michaela,Michaela Schmitt,Gast,keine,keine Partei,0,keine
markus-lanz_1148-folge-1148-1217860,2018-08-14,Markus Lanz,Gesa Felicitas Krause,Gesa Felicitas Krause,Gast,Leichtathletin,keine Partei,0,keine
markus-lanz_1150-folge-1150-1218285,2018-08-16,Markus Lanz,Erdal Keser,Erdal Keser,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1151-folge-1151-1220668,2018-08-21,Markus Lanz,Katharina Bauer,Katharina Bauer,Gast,Sportlerin,keine Partei,0,keine
markus-lanz_1153-folge-1153-1220670,2018-08-23,Markus Lanz,Sven Hannawald,Sven Hannawald,Gast,ehem. Sportler,keine Partei,0,keine
markus-lanz_1154-folge-1154-1222144,2018-08-28,Markus Lanz,Roman Weidenfeller,Roman Weidenfeller,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1156-folge-1156-1222146,2018-08-30,Markus Lanz,Dr. Dilek Gürsoy,Dilek Gürsoy,Gast,Herzchirurgin,keine Partei,0,keine
markus-lanz_1159-folge-1159-1223946,2018-09-06,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,Ex-Fußballtrainer,keine Partei,0,Interessenvertretung
markus-lanz_1159-folge-1159-1223946,2018-09-06,Markus Lanz,Patrick Owomoyela,Patrick Owomoyela,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1165-folge-1165-1227407,2018-09-20,Markus Lanz,Christof Birkendorf,Christof Birkendorf,Gast,Lehrer,keine Partei,0,keine
markus-lanz_1165-folge-1165-1227407,2018-09-20,Markus Lanz,Julia Wöllenstein,Julia Wöllenstein,Gast,Lehrerin,keine Partei,0,keine
markus-lanz_1165-folge-1165-1227407,2018-09-20,Markus Lanz,Martin Schoeller,Martin Schoeller,Gast,Fotograf,keine Partei,0,Kultur
markus-lanz_1166-folge-1166-1228772,2018-09-25,Markus Lanz,Günter Wetzel,Günter Wetzel,Gast,DDR-Flüchtling,keine Partei,0,keine
markus-lanz_1167-folge-1167-1228773,2018-09-26,Markus Lanz,Tommy Caldwell,Tommy Caldwell,Gast,Free-Climber,keine Partei,0,keine
markus-lanz_1167-folge-1167-1228773,2018-09-26,Markus Lanz,Isabell Werth,Isabell Werth,Gast,Dressurreiterin,keine Partei,0,keine
markus-lanz_1172-folge-1172-1232193,2018-10-10,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1173-folge-1173-1232194,2018-10-11,Markus Lanz,Hannah Tönsfeuerborn,Hannah Tönsfeuerborn,Gast,Krankenschwester,keine Partei,0,keine
markus-lanz_1176-folge-1176-1233868,2018-10-18,Markus Lanz,Christian Schenk,Christian Schenk,Gast,Ex-Leichtathlet,keine Partei,0,keine
markus-lanz_1177-folge-1177-1235578,2018-10-23,Markus Lanz,Andreas Zmuda,Andreas Zmuda,Gast,Reisender,keine Partei,0,Interessenvertretung
markus-lanz_1177-folge-1177-1235578,2018-10-23,Markus Lanz,Doreen Kröber,Doreen Kröber,Gast,Reisende,keine Partei,0,Interessenvertretung
markus-lanz_1178-folge-1178-1235579,2018-10-24,Markus Lanz,Sebastian Vollmer,Sebastian Vollmer,Gast,American-Football-Spieler,keine Partei,0,keine
markus-lanz_1179-folge-1179-1235580,2018-10-25,Markus Lanz,Patrick Lange,Patrick Lange,Gast,Triathlet,keine Partei,0,Interessenvertretung
markus-lanz_1182-folge-1182-1237954,2018-11-01,Markus Lanz,Sebastian Rabsahl,Sebastian Rabsahl,Gast,Lyriker,keine Partei,0,Kultur
markus-lanz_1184-folge-1184-1240953,2018-11-13,Markus Lanz,Magdalena Neuner,Magdalena Neuner,Gast,Ex-Biathletin,keine Partei,0,keine
markus-lanz_1194-folge-1194-1247805,2018-12-05,Markus Lanz,Stefan Glowacz,Stefan Glowacz,Gast,Extrem-Kletterer,keine Partei,0,Interessenvertretung
markus-lanz_1195-folge-1195-1247806,2018-12-06,Markus Lanz,Katharina,Katharina Pohlenz,Gast,an Krebs erkrankt,keine Partei,0,keine
markus-lanz_1195-folge-1195-1247806,2018-12-06,Markus Lanz,Kristina Pohlenz,Kristina Pohlenz,Gast,"Mutter, Tochter",keine Partei,0,keine
markus-lanz_1196-folge-1196-1250066,2018-12-11,Markus Lanz,Benedikt Böhm,Benedikt Böhm,Gast,Speedbergsteiger,keine Partei,0,Interessenvertretung
markus-lanz_1203-folge-1203-1256333,2019-01-10,Markus Lanz,Martin Fuchs,Martin Fuchs,Gast,Medienberater,keine Partei,0,keine
markus-lanz_1203-folge-1203-1256333,2019-01-10,Markus Lanz,Eric Wrede,Eric Wrede,Gast,Bestatter,keine Partei,0,Interessenvertretung
markus-lanz_1204-folge-1204-1258302,2019-01-15,Markus Lanz,Sophia Flörsch,Sophia Flörsch,Gast,Formel-3-Pilotin,keine Partei,0,keine
markus-lanz_1205-folge-1205-1258303,2019-01-16,Markus Lanz,Henrik Riechert,Henrik Riechert,Gast,Kampfschwimmer,keine Partei,0,keine
markus-lanz_1206-folge-1206-1258304,2019-01-17,Markus Lanz,Hans Kammerlander,Hans Kammerlander,Gast,Extrembergsteiger,keine Partei,0,Interessenvertretung
markus-lanz_1207-folge-1207-1260820,2019-01-22,Markus Lanz,Kira Walkenhorst,Kira Walkenhorst,Gast,Ex-Volleyballerin,keine Partei,0,Interessenvertretung
markus-lanz_1208-folge-1208-1260821,2019-01-23,Markus Lanz,Tobias Friedrich,Tobias Friedrich,Gast,Unterwasser-Fotograf,keine Partei,0,keine
markus-lanz_1209-folge-1209-1260822,2019-01-24,Markus Lanz,Anselm Pahnke,Anselm Pahnke,Gast,Abenteurer,keine Partei,0,keine
markus-lanz_1210-folge-1210-1262681,2019-01-29,Markus Lanz,Edzard Reuter,Edzard Reuter,Gast,ehemaliger Manager,keine Partei,0,Interessenvertretung
markus-lanz_1210-folge-1210-1262681,2019-01-29,Markus Lanz,Luke Kelly,Luke Kelly,Gast,Schüler,keine Partei,0,Interessenvertretung
markus-lanz_1211-folge-1211-1262682,2019-01-30,Markus Lanz,Stefan Kretzschmar,Stefan Kretzschmar,Gast,Ex-Handballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1212-folge-1212-1262683,2019-01-31,Markus Lanz,Kristina Vogel,Kristina Vogel,Gast,Ex-Bahnradsportlerin,keine Partei,0,Interessenvertretung
markus-lanz_1213-folge-1213-1264143,2019-02-05,Markus Lanz,Ines Gillmeister,Ines Gillmeister,Gast,Erzieherin,keine Partei,0,keine
markus-lanz_1214-folge-1214-1264144,2019-02-06,Markus Lanz,Nico Rosberg,Nico Rosberg,Gast,ehemaliger Rennfahrer,keine Partei,0,Interessenvertretung
markus-lanz_1215-folge-1215-1264145,2019-02-07,Markus Lanz,Martin Schoeller,Martin Schoeller,Gast,Fotograf,keine Partei,0,Kultur
markus-lanz_1219-folge-1219-1267408,2019-02-19,Markus Lanz,Andrea Hniopek,Andrea Hniopek,Gast,Sozialarbeiterin,keine Partei,0,Interessenvertretung
markus-lanz_1219-folge-1219-1267408,2019-02-19,Markus Lanz,Jorge González,Jorge González,Gast,Model,keine Partei,0,Interessenvertretung
markus-lanz_1219-folge-1219-1267408,2019-02-19,Markus Lanz,Dominik Bloh,Dominik Bloh,Gast,ehem. Obdachloser,keine Partei,0,keine
markus-lanz_1221-folge-1221-1267410,2019-02-21,Markus Lanz,Hannah Reuter,Hannah Reuter,Gast,über ihre Erblindung,keine Partei,0,keine
markus-lanz_1222-folge-1222-1269026,2019-02-26,Markus Lanz,Gisela Quenstedt,Gisela Quenstedt,Gast,Rentnerin,keine Partei,0,keine
markus-lanz_1224-folge-1224-1269028,2019-02-28,Markus Lanz,Alexander Jorde,Alexander Jorde,Gast,Auszubildender,keine Partei,0,Interessenvertretung
markus-lanz_1228-folge-1228-1272288,2019-03-12,Markus Lanz,Hardy Daniel Krüger,Hardy Daniel Krüger,Gast,keine,keine Partei,0,keine
markus-lanz_1228-folge-1228-1272288,2019-03-12,Markus Lanz,seine Ehefrau Alice,Alice Krüger,Gast,keine,keine Partei,0,keine
markus-lanz_1229-folge-1229-1272289,2019-03-13,Markus Lanz,Laura Dekker,Laura Dekker,Gast,Seglerin,keine Partei,0,keine
markus-lanz_1230-folge-1230-1272290,2019-03-14,Markus Lanz,Martin Engelmann,Martin Engelmann,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1230-folge-1230-1272290,2019-03-14,Markus Lanz,Stephan Zantke,Stephan Zantke,Gast,Richter,keine Partei,0,keine
markus-lanz_1232-folge-1232-1273801,2019-03-20,Markus Lanz,Julia Oepen,Julia Oepen,Gast,Schülerin,keine Partei,0,keine
markus-lanz_1233-folge-1233-1273802,2019-03-21,Markus Lanz,Alex Christensen,Alex Christensen,Gast,Produzent,keine Partei,0,keine
markus-lanz_1235-folge-1235-1276163,2019-03-27,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,Ex-Fußballtrainer,keine Partei,0,Interessenvertretung
markus-lanz_1237-folge-1237-1277639,2019-04-02,Markus Lanz,Gisele Bündchen,Gisele Bündchen,Gast,Model,keine Partei,0,keine
markus-lanz_1238-folge-1238-1277640,2019-04-03,Markus Lanz,Lang Lang,Lang Lang,Gast,Pianist,keine Partei,0,keine
markus-lanz_1241-folge-1241-1279615,2019-04-10,Markus Lanz,Liping Zhu,Liping Zhu,Gast,Vloggerin,keine Partei,0,keine
